"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"482","trend",0.118062569935595,33034677.9484785,0.113917417332917,210411.961455277,0.103009422945536,33034677.9484785,0.113917417332917,210411.961455277,0.103009422945536,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"483","season",0.312353024414628,114348.90560518,0.000394322960305642,728.336978376942,0.00035656514645652,114348.90560518,0.000394322960305642,728.336978376942,0.00035656514645652,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"484","holiday",0.835670493305618,5815860.43300078,0.0200555247164642,232634.417320031,0.113888663551577,5815860.43300078,0.0200555247164642,232634.417320031,0.113888663551577,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"485","competitor_sales_B",0.158209494942011,137837954.511919,0.475323047281985,877948.754852984,0.429809189495058,137837954.511919,0.475323047281985,877948.754852984,0.429809189495058,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"486","events",0,0,0,0,0,0,0,0,0,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"487","tv_S",363143.373760057,9305960.98752162,0.0320908544394684,59273.636863195,0.029018041973145,9305960.98752162,0.0320908544394684,59273.636863195,0.029018041973145,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,7774236.44,49517.4295541401,104330.168079671,54812.7385255313,17266.9966743071,0.206047362680601,0.255227799535026,0.34870543220399,1.19702572199124,0.835403936296798,1,FALSE,1.23548351122741,0.0329679482764097,0.976737022496084,1.49471764814765,0.568561272776972
"488","ooh_S",237020.202698424,7021755.16891203,0.0242139552634373,44724.5552160002,0.0218953836675069,7021755.16891203,0.0242139552634373,44724.5552160002,0.0218953836675069,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,24719081.6,157446.379617834,157766.166357794,319.786739959702,59396.5355924188,0.655151359349006,0.192580553801827,0.377249294246019,0.284062138008883,3.52035652132116,1,FALSE,0.359936577020678,0.0212361993573123,0.191553107284198,0.525208685039181,0.405991008446184
"489","print_S",135678.135057916,5818070.89632644,0.0200631473206126,37057.7764097226,0.0181420302211364,5818070.89632644,0.0200631473206126,37057.7764097226,0.0181420302211364,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,1804904.93333333,11496.2097664544,17511.8756121124,6015.66584565803,43332.6814940811,0.0478369682055284,0.159567983833086,3.76930156759358,3.22347775158524,0.310223949741307,1,FALSE,2.61141314964261,0.120950941191829,1.66596980424181,3.56630778300885,0.69594459852683
"490","facebook_S",174616.531390647,5892073.90541229,0.0203183407171722,37529.1331554923,0.0183727879501525,5892073.90541229,0.0203183407171722,37529.1331554923,0.0183727879501525,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,1002234.0659765,6383.65647118789,6624.08571814353,240.429246955635,32777.189362193,0.0265630827769259,0.161597610348099,5.13454781129438,5.87893996565714,0.170098692254331,1,FALSE,5.59479608862119,0.222894828128856,3.84852834359186,7.35057225486846,0.245429059751638
"491","search_S",426529.518351786,8423531.58791864,0.0290478679651281,53653.0674389722,0.026266432183425,8423531.58791864,0.0290478679651281,53653.0674389722,0.026266432183425,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,2429880,15476.9426751592,27107.6659374928,11630.7232623336,79926.6579968094,0.0644012269879381,0.231026052481962,5.164240746662,3.46664509684373,0.288463333298949,1,FALSE,3.22102108249212,0.0976131038989699,2.45499279430317,3.98865501087364,0.0255995767134906
"492","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.655094,0.931531813126688,0.779877862364503,0.952094348618086,0.0598441354878701,0.569694307669136,0.283696890089981,0.569694307669136,0.524282787695922,0.715632170015839,67243.991711269,0.000927015,65481090.2533626,1e-04,"3_110_12",3,110,12,1647,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0
"493","(Intercept)",668355.878010019,104931872.847573,0.362001002658588,668355.878010019,0.327285796378283,104931872.847573,0.362001002658588,668355.878010019,0.327285796378283,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"494","trend",0,0,0,0,0,0,0,0,0,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"495","season",0.308257956715491,112849.747687139,0.000389316617572006,718.788201828908,0.000351981895877576,112849.747687139,0.000389316617572006,718.788201828908,0.000351981895877576,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"496","holiday",0.836714725837619,5823127.78384584,0.0200890162269703,232925.111353834,0.114060612129152,5823127.78384584,0.0200890162269703,232925.111353834,0.114060612129152,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"497","competitor_sales_B",0.161916650056937,141067764.949573,0.48666502339792,898520.795857155,0.439994775104154,141067764.949573,0.48666502339792,898520.795857155,0.439994775104154,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"498","events",0,0,0,0,0,0,0,0,0,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"499","tv_S",351909.892539855,9593877.84639944,0.0330976023350463,61107.5022063658,0.0299236053460704,9593877.84639944,0.0330976023350463,61107.5022063658,0.0299236053460704,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,7774236.44,49517.4295541401,111847.607049181,62330.1774950411,16572.0003811564,0.206047362680601,0.252932178216289,0.334670045080538,1.23406046631628,0.810333064947002,2,FALSE,1.14437503291765,0.0203079659003454,0.935171950047555,1.35430776616069,0.589165159990152
"500","ooh_S",259544.060360067,12980505.4676079,0.0447810171187468,82678.3787745723,0.0404866029173991,12980505.4676079,0.0447810171187468,82678.3787745723,0.0404866029173991,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,24719081.6,157446.379617834,163802.142401523,6355.76278368838,82479.1599195423,0.655151359349006,0.342216940306644,0.523855550821441,0.525120863212323,1.90432349970385,2,FALSE,0.449701821855063,0.00901711556774275,0.356981125666082,0.543085244169061,0.710999768378978
"501","print_S",92414.4940758169,2805760.00811192,0.00967949878900286,17871.0828542161,0.00875125330160814,2805760.00811192,0.00967949878900286,17871.0828542161,0.00875125330160814,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,1804904.93333333,11496.2097664544,18094.9405508418,6598.73078438745,12237.9321650675,0.0478369682055284,0.0739708178242272,1.06451886436324,1.55451955185816,0.643285572577502,2,FALSE,1.57569875128283,0.0529163383017199,1.03123208253833,2.12337162761375,0.241210803612177
"502","facebook_S",182064.46128731,3893453.40098981,0.0134318963029487,24799.0662483427,0.0121438030450074,3893453.40098981,0.0134318963029487,24799.0662483427,0.0121438030450074,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,1002234.0659765,6383.65647118789,6628.94410422903,245.287633041141,19537.5697322187,0.0265630827769259,0.102646673770769,3.06056095286454,3.88477455832269,0.257415194881158,2,FALSE,3.09321888748417,0.145012451969812,1.5982331450048,4.59114305539129,0.227522146734331
"503","search_S",322962.421465969,8657037.14900923,0.0298656265532048,55140.3640064282,0.0270015698824478,8657037.14900923,0.0298656265532048,55140.3640064282,0.0270015698824478,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,2429880,15476.9426751592,28946.8236466203,13469.8809714611,93207.4211918256,0.0644012269879381,0.22823338988207,6.02234066172676,3.56274266589676,0.280682635199052,2,FALSE,2.45199872149736,0.0788361617009084,1.63871467640827,3.26581308379607,0.0205151774582386
"504","newsletter",0,0,0,0,0,0,0,0,0,TRUE,0.651647,0.933017823194797,0.779530780035811,0.959887159182177,0.0592483025408935,0.57468340693206,0.27472333341425,0.57468340693206,0.365292766233027,0.778511093704462,59569.4587283627,0.000809801,65481090.2533626,1e-04,"3_110_14",3,110,14,1649,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0
"505","(Intercept)",444192.288405502,69738189.2796638,0.24152521686092,444192.288405502,0.217106909086444,69738189.2796638,0.24152521686092,444192.288405502,0.217106909086444,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"506","trend",0.0712988893143528,19949894.7707876,0.0690927411600017,127069.393444507,0.0621074340332569,19949894.7707876,0.0690927411600017,127069.393444507,0.0621074340332569,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"507","season",0.276994990148873,101404.729603629,0.0003511963754898,645.889997475345,0.000315690264378724,101404.729603629,0.0003511963754898,645.889997475345,0.000315690264378724,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"508","holiday",0.883765969792331,6150581.57123187,0.0213013925821235,246023.262849275,0.120248260842851,6150581.57123187,0.0213013925821235,246023.262849275,0.120248260842851,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"509","competitor_sales_B",0.184200954476298,160482673.896799,0.555801821293454,1022182.63628534,0.499610007824249,160482673.896799,0.555801821293454,1022182.63628534,0.499610007824249,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"510","events",0,0,0,0,0,0,0,0,0,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"511","tv_S",309667.568660646,8530802.74320385,0.0295448448523294,54336.3232051201,0.0265578477837427,8530802.74320385,0.0295448448523294,54336.3232051201,0.0265578477837427,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,7774236.44,49517.4295541401,110966.305262475,61448.8757083346,14264.4396089682,0.206047362680601,0.263963816585745,0.288069064517417,1.09731712034267,0.911313586074115,3,FALSE,1.09486847932964,0.017060001950342,0.90070672618025,1.28868159879771,0.584478069019443
"512","ooh_S",284391.451887645,10448470.6956807,0.0361863302833866,66550.7687622973,0.032527876058305,10448470.6956807,0.0361863302833866,66550.7687622973,0.032527876058305,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,24719081.6,157446.379617834,163138.244650352,5691.86503251726,64744.1131375383,0.655151359349006,0.323301134176779,0.411213730634455,0.422688466535936,2.36580857811265,3,FALSE,0.363531041047432,0.00820547730280162,0.269810063248447,0.456417252426175,0.642447040120423
"513","print_S",153903.430508194,3743114.74679895,0.0129635800741898,23841.4952025411,0.01165295631314,3743114.74679895,0.0129635800741898,23841.4952025411,0.01165295631314,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,1804904.93333333,11496.2097664544,17798.2129673121,6302.00320085776,24700.623954637,0.0478369682055284,0.115821087912339,2.14858848754768,2.07385700912574,0.482193321718726,3,FALSE,1.98055571527319,0.030631917125063,1.62942027572878,2.32604470632484,0.424805561674212
"514","facebook_S",89197.5134828063,3383348.6024402,0.0117175971065649,21549.9910983452,0.0105329427824983,3383348.6024402,0.0117175971065649,21549.9910983452,0.0105329427824983,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,1002234.0659765,6383.65647118789,6411.82988530455,28.1734141166535,25246.6725877866,0.0265630827769259,0.104689047071408,3.95489210638689,3.37580682726418,0.296225480653589,3,FALSE,3.75945166386455,0.113917570276974,2.46594383129376,5.05663256308569,0.162267558802472
"515","search_S",403376.227337576,6212339.42984444,0.0215152794115399,39569.0409544232,0.0193400750111341,6212339.42984444,0.0215152794115399,39569.0409544232,0.0193400750111341,TRUE,0.6575813,0.937327718684714,0.772264183787328,0.967478792751575,0.057255199947013,0.5735479575923,0.247512541377963,0.5735479575923,0.374891036749721,0.83210316860747,35317.2299963052,0.000439394,65481090.2533626,1e-04,"3_110_15",3,110,15,1650,4,2429880,15476.9426751592,29418.8062040635,13941.8635289042,62016.9530699029,0.0644012269879381,0.19222491425373,4.00705451790819,2.55664453793786,0.391137674855098,3,FALSE,2.63445784015419,0.0610031081843411,1.94095178272358,3.32827126814803,0.0301940116013675
