"","rn","liftStart","liftEnd","liftAbs","decompStart","decompEnd","decompAbsScaled","decompAbsTotalScaled","calibrated_pct","mape_lift","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","cluster","top_sol"
"443","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,27925.556086902,78724.4149989718,0.35472548239662,138.62778043451,0.938870888104707,0.778876514150107,0.968616806718878,0.056545913822884,0.57098862338132,0.229620028204313,0.57098862338132,0.300335068099009,35.2822445985127,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_116_4",3,116,4,1729,2,FALSE
"444","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,61.8542259104646,39247.1993634826,0.00157601629959912,0.999793819246965,0.938870888104707,0.778876514150107,0.968616806718878,0.056545913822884,0.57098862338132,0.229620028204313,0.57098862338132,0.300335068099009,35.2822445985127,25255.2987831899,0.000285717,65481090.2533626,1e-04,"3_116_4",3,116,4,1729,2,FALSE
"445","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,36627.7660521573,48970.4296917872,0.747956803374754,0.908430584869607,0.942297749051795,0.767795092603527,0.975962597740269,0.0549380906265743,0.585121041655576,0.200957845457728,0.585121041655576,0.26322369649072,36.1086235100574,12496.2092809807,9.0846e-05,65481090.2533626,1e-04,"3_125_4",3,125,4,1864,4,FALSE
"446","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,65191.8680707032,69250.1649817459,0.941396574114843,0.906868759898995,0.942297749051795,0.767795092603527,0.975962597740269,0.0549380906265743,0.585121041655576,0.200957845457728,0.585121041655576,0.26322369649072,36.1086235100574,12496.2092809807,9.0846e-05,65481090.2533626,1e-04,"3_125_4",3,125,4,1864,4,FALSE
"447","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,28523.8871611528,74667.2496308826,0.382013363317393,141.619435805764,0.942297749051795,0.767795092603527,0.975962597740269,0.0549380906265743,0.585121041655576,0.200957845457728,0.585121041655576,0.26322369649072,36.1086235100574,12496.2092809807,9.0846e-05,65481090.2533626,1e-04,"3_125_4",3,125,4,1864,4,FALSE
"448","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,72.3330909777977,58830.9615753538,0.00122950720234531,0.999758889696741,0.942297749051795,0.767795092603527,0.975962597740269,0.0549380906265743,0.585121041655576,0.200957845457728,0.585121041655576,0.26322369649072,36.1086235100574,12496.2092809807,9.0846e-05,65481090.2533626,1e-04,"3_125_4",3,125,4,1864,4,FALSE
"449","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,138602.9459656,219514.116467325,0.631407893925725,0.653492635086001,0.938821946868996,0.783567959732196,0.959812782459436,0.0566231609480707,0.569397363289766,0.274977909728116,0.569397363289766,0.452884759456369,39.829328046203,21957.084197211,0.000235343,65481090.2533626,1e-04,"3_101_8",3,101,8,1508,3,FALSE
"450","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,128206.248658626,152770.565926686,0.839207787710573,0.816848216201962,0.938821946868996,0.783567959732196,0.959812782459436,0.0566231609480707,0.569397363289766,0.274977909728116,0.569397363289766,0.452884759456369,39.829328046203,21957.084197211,0.000235343,65481090.2533626,1e-04,"3_101_8",3,101,8,1508,3,FALSE
"451","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,31569.4094611614,62189.7572640811,0.507630369533455,156.847047305807,0.938821946868996,0.783567959732196,0.959812782459436,0.0566231609480707,0.569397363289766,0.274977909728116,0.569397363289766,0.452884759456369,39.829328046203,21957.084197211,0.000235343,65481090.2533626,1e-04,"3_101_8",3,101,8,1508,3,FALSE
"452","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,22.7916848848812,39423.9339631663,0.000578117975394729,0.99992402771705,0.938821946868996,0.783567959732196,0.959812782459436,0.0566231609480707,0.569397363289766,0.274977909728116,0.569397363289766,0.452884759456369,39.829328046203,21957.084197211,0.000235343,65481090.2533626,1e-04,"3_101_8",3,101,8,1508,3,FALSE
"453","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,115695.88243159,180256.130849399,0.641841594437928,0.710760293921024,0.940405175480146,0.772364923082379,0.973649323232381,0.0558317777474227,0.573421088641825,0.222797219584676,0.573421088641825,0.38064790911487,42.6076247284852,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_123_4",3,123,4,1834,4,FALSE
"454","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,120108.524686233,140398.805498913,0.855481100849985,0.828416393305382,0.940405175480146,0.772364923082379,0.973649323232381,0.0558317777474227,0.573421088641825,0.222797219584676,0.573421088641825,0.38064790911487,42.6076247284852,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_123_4",3,123,4,1834,4,FALSE
"455","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,33778.4242782546,88422.101218983,0.382013363317393,167.892121391273,0.940405175480146,0.772364923082379,0.973649323232381,0.0558317777474227,0.573421088641825,0.222797219584676,0.573421088641825,0.38064790911487,42.6076247284852,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_123_4",3,123,4,1834,4,FALSE
"456","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,239.749367665547,86692.4431913547,0.00276551633383261,0.999200835441115,0.940405175480146,0.772364923082379,0.973649323232381,0.0558317777474227,0.573421088641825,0.222797219584676,0.573421088641825,0.38064790911487,42.6076247284852,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_123_4",3,123,4,1834,4,FALSE
"457","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,82017.0485518331,124948.9758962,0.656404327955178,0.794957378620417,0.940029871262447,0.777586086510357,0.974130134713677,0.0560613787354852,0.577212398151943,0.220623068701458,0.577212398151943,0.307433165131248,42.9863976321837,19000.2538739727,0.000190183,65481090.2533626,1e-04,"3_118_4",3,118,4,1759,4,FALSE
"458","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,111095.257363987,124067.567134764,0.89544157211783,0.841292489480018,0.940029871262447,0.777586086510357,0.974130134713677,0.0560613787354852,0.577212398151943,0.220623068701458,0.577212398151943,0.307433165131248,42.9863976321837,19000.2538739727,0.000190183,65481090.2533626,1e-04,"3_118_4",3,118,4,1759,4,FALSE
"459","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,34061.9329254229,81645.6624573401,0.417192192459951,169.309664627114,0.940029871262447,0.777586086510357,0.974130134713677,0.0560613787354852,0.577212398151943,0.220623068701458,0.577212398151943,0.307433165131248,42.9863976321837,19000.2538739727,0.000190183,65481090.2533626,1e-04,"3_118_4",3,118,4,1759,4,FALSE
"460","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,97.1899440209448,72966.4535074888,0.00133198119613926,0.99967603351993,0.940029871262447,0.777586086510357,0.974130134713677,0.0560613787354852,0.577212398151943,0.220623068701458,0.577212398151943,0.307433165131248,42.9863976321837,19000.2538739727,0.000190183,65481090.2533626,1e-04,"3_118_4",3,118,4,1759,4,FALSE
"461","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,139357.433807387,198654.90375259,0.701505128617143,0.651606415481534,0.936959999439618,0.778946214639818,0.975182528473857,0.0574783626152822,0.575444777714811,0.216088972055443,0.575444777714811,0.317386070967304,43.3538942419033,33328.5717277552,0.000409021,65481090.2533626,1e-04,"3_113_13",3,113,13,1693,2,FALSE
"462","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,169103.779717836,186496.70822746,0.906738683621103,0.758423171831662,0.936959999439618,0.778946214639818,0.975182528473857,0.0574783626152822,0.575444777714811,0.216088972055443,0.575444777714811,0.317386070967304,43.3538942419033,33328.5717277552,0.000409021,65481090.2533626,1e-04,"3_113_13",3,113,13,1693,2,FALSE
"463","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,34401.1574329497,56554.5349995607,0.608282915476485,171.005787164749,0.936959999439618,0.778946214639818,0.975182528473857,0.0574783626152822,0.575444777714811,0.216088972055443,0.575444777714811,0.317386070967304,43.3538942419033,33328.5717277552,0.000409021,65481090.2533626,1e-04,"3_113_13",3,113,13,1693,2,FALSE
"464","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,71.9353345269156,42072.6380489999,0.0017097890187712,0.999760215551577,0.936959999439618,0.778946214639818,0.975182528473857,0.0574783626152822,0.575444777714811,0.216088972055443,0.575444777714811,0.317386070967304,43.3538942419033,33328.5717277552,0.000409021,65481090.2533626,1e-04,"3_113_13",3,113,13,1693,2,FALSE
"465","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,96559.560638999,126668.945142232,0.76229860863352,0.758601098402503,0.939668866730421,0.777009827845087,0.974910760402045,0.056229862996401,0.577959672610886,0.217268910651359,0.577959672610886,0.310757853404911,45.2472101515597,14535.806743319,0.000121997,65481090.2533626,1e-04,"3_134_12",3,134,12,2007,5,FALSE
"466","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,121864.70998472,134385.424942272,0.906829814595372,0.825907557164685,0.939668866730421,0.777009827845087,0.974910760402045,0.056229862996401,0.577959672610886,0.217268910651359,0.577959672610886,0.310757853404911,45.2472101515597,14535.806743319,0.000121997,65481090.2533626,1e-04,"3_134_12",3,134,12,2007,5,FALSE
"467","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,35880.8805503792,94043.9915641617,0.381532939570089,178.404402751896,0.939668866730421,0.777009827845087,0.974910760402045,0.056229862996401,0.577959672610886,0.217268910651359,0.577959672610886,0.310757853404911,45.2472101515597,14535.806743319,0.000121997,65481090.2533626,1e-04,"3_134_12",3,134,12,2007,5,FALSE
"468","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,21.2403673168076,14769.2869300392,0.00143814440178604,0.999929198775611,0.939668866730421,0.777009827845087,0.974910760402045,0.056229862996401,0.577959672610886,0.217268910651359,0.577959672610886,0.310757853404911,45.2472101515597,14535.806743319,0.000121997,65481090.2533626,1e-04,"3_134_12",3,134,12,2007,5,FALSE
"469","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,182688.162555339,295842.531923139,0.617518249887078,0.543279593611653,0.936547965848409,0.774507363028638,0.970401051800309,0.0576102763511223,0.570716267021737,0.236130463278891,0.570716267021737,0.418830172186068,52.2620680755039,40351.0437454461,0.000516276,65481090.2533626,1e-04,"3_102_5",3,102,5,1520,3,FALSE
"470","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,181023.356193446,214885.346666029,0.84241833611293,0.741395205437934,0.936547965848409,0.774507363028638,0.970401051800309,0.0576102763511223,0.570716267021737,0.236130463278891,0.570716267021737,0.418830172186068,52.2620680755039,40351.0437454461,0.000516276,65481090.2533626,1e-04,"3_102_5",3,102,5,1520,3,FALSE
"471","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,41552.743039807,75751.7789939846,0.548538180774695,206.763715199035,0.936547965848409,0.774507363028638,0.970401051800309,0.0576102763511223,0.570716267021737,0.236130463278891,0.570716267021737,0.418830172186068,52.2620680755039,40351.0437454461,0.000516276,65481090.2533626,1e-04,"3_102_5",3,102,5,1520,3,FALSE
"472","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,35.3088207587511,36294.6834737438,0.000972837269246173,0.999882303930804,0.936547965848409,0.774507363028638,0.970401051800309,0.0576102763511223,0.570716267021737,0.236130463278891,0.570716267021737,0.418830172186068,52.2620680755039,40351.0437454461,0.000516276,65481090.2533626,1e-04,"3_102_5",3,102,5,1520,3,FALSE
"473","facebook_S",2018-05-01,2018-06-10,4e+05,2018-04-30,2018-06-04,116442.690352321,181419.670151312,0.641841594437928,0.708893274119197,0.939333961109797,0.771385226702093,0.9743441725478,0.0563313297735027,0.574653709342824,0.219840089863043,0.574653709342824,0.34373376324893,58.2524542436506,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_121_4",3,121,4,1804,2,FALSE
"474","facebook_S+search_S",2018-07-01,2018-07-20,7e+05,2018-06-25,2018-07-16,132618.504748454,153255.019682136,0.865345259316893,0.810544993216495,0.939333961109797,0.771385226702093,0.9743441725478,0.0563313297735027,0.574653709342824,0.219840089863043,0.574653709342824,0.34373376324893,58.2524542436506,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_121_4",3,121,4,1804,2,FALSE
"475","newsletter",2017-12-01,2017-12-31,200,2017-11-27,2017-12-25,46298.111677813,121195.005524837,0.382013363317393,230.490558389065,0.939333961109797,0.771385226702093,0.9743441725478,0.0563313297735027,0.574653709342824,0.219840089863043,0.574653709342824,0.34373376324893,58.2524542436506,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_121_4",3,121,4,1804,2,FALSE
"476","tv_S",2018-04-03,2018-06-03,3e+05,2018-04-02,2018-05-28,53.9045394481254,43269.4822012296,0.00124578656147158,0.999820318201839,0.939333961109797,0.771385226702093,0.9743441725478,0.0563313297735027,0.574653709342824,0.219840089863043,0.574653709342824,0.34373376324893,58.2524542436506,20212.0566999801,0.000208691,65481090.2533626,1e-04,"3_121_4",3,121,4,1804,2,FALSE
